term,lang,count,files,examples
Well,en,12,Amanda_ClubDotGig2.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Well, isn't it...? | Well, maybe it's a bit slow | Well, um..."
Can,en,11,Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_ManHunt.eng.mtf;_OnThePhone.eng.mtf,"Can I have some? | Can we take it a bit later, please? | Can you be there?"
go,en,11,Amanda_Arrival.eng.mtf;Araki_Arrival.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;_AfterPyjamas.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_InExperimentHall.eng.mtf;_OnThePhone.eng.mtf,Why can't things just go back to the way they used to be? | I gotta go | How did it go at the casino
går,sv,11,Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"Man går in där bakom ett hörn | Läste en grym bok om funktionell komposition i går när jag skulle sova | Det brukar hjälpa att ta det lite lugnt sen, så går det över"
Har,sv,11,Albert_Ghosts.eng.mtf;Amanda_ClubDotGig1.eng.mtf;Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;Araki_YouAreMemberNow.eng.mtf;AskAboutFloppyReader.eng.mtf;_OnThePhone.eng.mtf;_VisionaryDream.eng.mtf,Har du en säng med dig? | Har du sett Emma? | Har vi träffats?
internet,en,11,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf,Is this the internet? | Have you been on the internet? | I've been affected by that when I stayed on the internet too long
Ivan,sv,11,Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_InExperimentHall.eng.mtf;_ManHunt.eng.mtf,"Har du pratat med Pixie efter det som hände med Ivan? | Hur är läget Ivan? | LITE??! Ivan, hur kan du säga så?"
Pixie,sv,11,Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_InExperimentHall.eng.mtf;_VisionaryDream.eng.mtf,Kanske konstig fråga men känner du en person vid namn Pixie? | Har du pratat med Pixie efter det som hände med Ivan? | Pixie sa att du skulle med till Casinot?
tror,sv,11,Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_OnThePhone.eng.mtf,Men jag tror hon jobbar där i Burrows | Jag tror du måste blanda ihop henne med någon annan | Jag tror jag måste försöka utforska internet
about,en,10,Albert_Ghosts.eng.mtf;Amanda_Arrival.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_ManHunt.eng.mtf;_OnThePhone.eng.mtf,You have to do something about her computer | What's so bad about it? | Read an awesome book about functional composition yesterday before going to slee
doing,en,10,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_InExperimentHall.eng.mtf;_OnThePhone.eng.mtf,What are you doing here? | What are you doing then? | Are you doing it?
får,sv,10,Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,Du får fråga runt | Du får säga till om du hittar på något av intresse | Du får kolla in det om du är där och utforskar
gör,sv,10,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_InExperimentHall.eng.mtf;_OnThePhone.eng.mtf,Vad gör ni här? | Du måste gör något åt hennes dator | Vad gör du då?
Hello,en,10,Albert_Ghosts.eng.mtf;Amanda_Arrival.eng.mtf;Amanda_CanSellSoda.eng.mtf;Amanda_PyjamasParty.eng.mtf;_BoringParty.eng.mtf;_DieOnInternet.eng.mtf;_FoundBackdoor.eng.mtf,Hello | Hello?! | Hello
imorgon,sv,10,Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"Vi ses imorgon på lodgen, OK? | Experimentet är imorgon på ministeriet | Vi har speciell access imorgon till experimentsalen"
It's,en,10,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,It's beautiful | It's the damn Ministry that's behind all this | It's available on most computers
Jaha,sv,10,Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;AskAboutFloppyReader.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Jaha..? | Jaha..? | Jaha, oj"
Jo,sv,10,Amanda_ClubDotGig2.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,Jo precis | Jo men det är det väl... | Jo kanske
mer,sv,10,Amanda_AfterPyjamas.eng.mtf;Amanda_Arrival.eng.mtf;Amanda_PyjamasParty.eng.mtf;Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Sorry, jag orkar inte prata mer | Sorry, jag orkar inte prata mer | Vill du ha mer öl?"
one,en,10,Albert_Ghosts.eng.mtf;Amanda_PyjamasParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_InExperimentHall.eng.mtf;_ManHunt.eng.mtf;_OnThePhone.eng.mtf,"But the new one is really annoying | Wait here and I'll get you one | Yes, one person"
right,en,10,Amanda_AfterPyjamas.eng.mtf;Amanda_Arrival.eng.mtf;Amanda_CanSellSoda.eng.mtf;Amanda_PyjamasParty.eng.mtf;Amanda_TryFindLodge.eng.mtf;Araki_GamblingTonight.eng.mtf;AskAboutFloppyReader.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Look I'm really stressed out right now, don't feel like talking | Hey, I'm really stressed out right now, not really in the mood to talk | You're selling something, right?"
ses,sv,10,Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;Araki_HackerTrial1.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_AfterPyjamas.eng.mtf;_CakeParty.eng.mtf,"Hej då, vi ses! | Vi ses! | Vi ses imorgon på lodgen, OK?"
tomorrow,en,10,Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"See you tomorrow at the lodge, OK? | The experiment is tomorrow at the ministry | We have special access to the experiment hall tomorrow"
any,en,9,Amanda_CanSellSoda.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_OnThePhone.eng.mtf,I don't want any | So I make sure our computers don't draw any attention to themselves | We haven't found any loopholes basically
can't,en,9,Albert_Ghosts.eng.mtf;Amanda_Arrival.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"We can't handle it | Why can't things just go back to the way they used to be? | But they can't monitor everything at once, fortunately"
God,sv,9,Amanda_Arrival.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,God kväll | God dag | God natt
internet,sv,9,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf,Är det här internet? | Har du varit inne på internet? | Jag har drabbats av det när jag varit ute på internet för länge
Mhm,en,9,Araki_AfterGhostVisit.eng.mtf;Araki_HackerTrial1.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,Mhm? | Mhm | Mhm
Mm,sv,9,Amanda_Arrival.eng.mtf;Amanda_ClubDotGig2.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_OnThePhone.eng.mtf,Mm... | Mm | Mm
need,en,9,Amanda_ClubDotGig2.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;_CakeParty.eng.mtf;_InExperimentHall.eng.mtf;_OnThePhone.eng.mtf,Ugh... I need to smoke | You need to find something that can connect to other things | I think I need to try to explore the internet
night,en,9,_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Good night | Boss, looks like we had some visitors last night | Good night"
Oj,sv,9,Albert_Ghosts.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_AfterPyjamas.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"Oj, det låter jobbigt | Oj, sorry! | Oj"
sa,sv,9,Albert_Ghosts.eng.mtf;Amanda_CanSellSoda.eng.mtf;Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_InExperimentHall.eng.mtf;_OnThePhone.eng.mtf,"Vem är du sa jag! | Förlåt, vad sa du? | Jag vill INTE ha något sa jag ju precis!"
some,en,9,Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_HackerTrial1.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Can I have some? | If you think he's important in some way? | Could you help me out a little, I'm having some trouble with the trial...?"
Do,en,8,Amanda_ClubDotGig2.eng.mtf;Amanda_PyjamasParty.eng.mtf;Amanda_TryFindLodge.eng.mtf;Araki_GamblingTonight.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_VisionaryDream.eng.mtf,Do you remember me from the party? | Do you know where Felix lives? | Do you want to buy a soda?
down,en,8,Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;_CakeParty.eng.mtf;_InExperimentHall.eng.mtf,"Couldn't put it down, so I'm a bit tired today | Anything you need done down here | Pixie is a little down Pixie"
ha,sv,8,Amanda_CanSellSoda.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,Jag vill inte ha | Jag vill INTE ha något sa jag ju precis! | Vill du ha mer öl?
Han,sv,8,Albert_Ghosts.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,Han den nye är mest jobbig | Han skriker | Han är så himla gullig
heter,sv,8,Amanda_ClubDotGig2.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_Arrival.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Ja, Sebastian heter jag faktiskt | Connect() heter funktionen | Hej, jag heter Sebastian!"
Hi,en,8,Amanda_Arrival.eng.mtf;Amanda_CanSellSoda.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_Arrival.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf,"Hi there | Hi there | Hi, still not interested"
Hur,sv,8,Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_CakeParty.eng.mtf,Hur så? | Hur kommer man ut på nätet egentligen? | Hur gick det för dig på Casinot?
Kan,sv,8,Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_ManHunt.eng.mtf;_OnThePhone.eng.mtf,"Kan man få en? | Kan vi ta det lite senare, är du snäll? | Kan du komma dit?"
komma,sv,8,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_CakeParty.eng.mtf;_ManHunt.eng.mtf;_OnThePhone.eng.mtf,"Jag önskar att fler ville komma hit | OK, det ska jag komma ihåg | Ååå, jag önskar att jag kunde komma in där med en modifierare, hade varit så swe"
Mhm,sv,8,Araki_AfterGhostVisit.eng.mtf;Araki_HackerTrial1.eng.mtf;_DetectFactoryBreakIn.eng.mtf,Mhm? | Mhm | Mhm
riktigt,sv,8,Amanda_AfterPyjamas.eng.mtf;Amanda_Arrival.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Du jag är riktigt stressad just nu, har inte riktigt lust att prata | Du jag är riktigt stressad just nu, har inte riktigt lust att prata | Du jag är riktigt stressad just nu, har inte riktigt lust att prata"
too,en,8,Albert_Ghosts.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf;_VisionaryDream.eng.mtf,"But it's too big | OK, too bad | I've been affected by that when I stayed on the internet too long"
Vem,sv,8,Albert_Ghosts.eng.mtf;Amanda_ClubDotGig1.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,Vem är du? | Vem är du sa jag! | Vem då?
vill,sv,8,Amanda_CanSellSoda.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Jag vill inte ha | Ok, vad vill du då? | Jag vill INTE ha något sa jag ju precis!"
What's,en,8,Albert_Ghosts.eng.mtf;Amanda_Arrival.eng.mtf;Amanda_ClubDotGig2.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf,What's big?! | What's so bad about it? | What's up?
Who,en,8,Albert_Ghosts.eng.mtf;Amanda_ClubDotGig1.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,Who are you? | Who are you?! | Who?
work,en,8,Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_HackerTrial1.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"Did you know Albert who used to work here? | I do a lot of work on our outposts online | Gotta get back to work, take care"
answer,en,7,_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"But first I'd like you to answer a few questions | Honey, could you answer the phone? | Sigh... I ALWAYS answer the phone around here"
around,en,7,Albert_Ghosts.eng.mtf;Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"Lucky for us, there are so few seats around here | You'll have to ask around | Blinking things, like a shimmer around them"
could,en,7,Albert_Ghosts.eng.mtf;Amanda_CanSellSoda.eng.mtf;Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"I wish I could take it all in at once | Neither Zarah nor I could sleep Zarah | Yeah, I could tell"
course,en,7,Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Of course we have to do something | Most computers of course... | Yeah, of course"
Eh,sv,7,Amanda_Arrival.eng.mtf;Amanda_ClubDotGig1.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_Arrival.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;_OnThePhone.eng.mtf,Eh... ok? | Eh nej | Eh?
göra,sv,7,Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,Men borde vi inte göra något?! | Självklart måste vi göra någonting | Vad brukar du göra på nätet?
honom,sv,7,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_ManHunt.eng.mtf;_OnThePhone.eng.mtf,"Vi fick lov att släpa bort honom | Vad tror du hände honom? | Visitera honom, kontrollera att han inte har någon modifierare"
just,sv,7,Amanda_AfterPyjamas.eng.mtf;Amanda_Arrival.eng.mtf;Amanda_ClubDotGig2.eng.mtf;Amanda_TryFindLodge.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Du jag är riktigt stressad just nu, har inte riktigt lust att prata | Du jag är riktigt stressad just nu, har inte riktigt lust att prata | Ah just det"
låter,sv,7,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_OnThePhone.eng.mtf,"Oj, det låter jobbigt | Det du beskriver låter som 'corruption' | Oj då... låter jobbigt!"
Mm,en,7,Amanda_Arrival.eng.mtf;Amanda_ClubDotGig2.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_OnThePhone.eng.mtf,Mm... | Mm | Mm
mycket,sv,7,Albert_Ghosts.eng.mtf;Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_HackerTrial1.eng.mtf;_OnThePhone.eng.mtf,"Och han skriker så mycket | Ja, det är mycket möjligt | De försöker hålla så mycket som möjligt av nätverket under kontroll"
name,en,7,Amanda_ClubDotGig2.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_Arrival.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Yeah, my name is Sebastian | Connect() is the function name Connect() | Hi, my name is Sebastian!"
Ok,sv,7,Amanda_CanSellSoda.eng.mtf;Amanda_PyjamasParty.eng.mtf;Amanda_TryFindLodge.eng.mtf;_OnThePhone.eng.mtf,"Ok, vad vill du då? | Ok... | Ok ok"
please,en,7,Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_InExperimentHall.eng.mtf;_OnThePhone.eng.mtf,"Can we take it a bit later, please? | Sebastian, could you please get going? Sebastian， | Shut your pie hole, please"
prata,sv,7,Amanda_AfterPyjamas.eng.mtf;Amanda_Arrival.eng.mtf;Araki_GamblingTonight.eng.mtf;_ManHunt.eng.mtf;_OnThePhone.eng.mtf,"Du jag är riktigt stressad just nu, har inte riktigt lust att prata | Sorry, jag orkar inte prata mer | Sorry, jag orkar inte prata mer"
see,en,7,Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Bye, see ya! | You might be able to snoop around there and see if you find anything | I'm leaving now, see you tomorrow, Pixie and Ivan and everyone"
sleep,en,7,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"Neither Zarah nor I could sleep Zarah | Although we never sleep here, come to think of it... | Read an awesome book about functional composition yesterday before going to slee"
sounds,en,7,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_OnThePhone.eng.mtf,"Oh, that sounds annoying | What you're describing sounds like 'corruption' | That sounds horrible"
sure,en,7,Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Yeah sure, we hang out all the time | So I make sure our computers don't draw any attention to themselves | I'm not sure"
talk,en,7,Amanda_AfterPyjamas.eng.mtf;Amanda_Arrival.eng.mtf;Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_ManHunt.eng.mtf;_OnThePhone.eng.mtf,"Sorry, don't have the energy to talk | Hey, I'm really stressed out right now, not really in the mood to talk | We can't talk to each other"
understand,en,7,Amanda_CanSellSoda.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_YouAreMemberNow.eng.mtf;AskAboutFloppyReader.eng.mtf;_OnThePhone.eng.mtf,"Hard to understand? | OK, I understand | I understand"
ut,sv,7,Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf,Det såg ut som ett spöke | Jo men det har jag råkat ut för faktiskt | Hur kommer man ut på nätet egentligen?
anything,en,6,Amanda_CanSellSoda.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_GamblingTonight.eng.mtf,"I just told you I DON'T want anything! | Kleislipilar, if that means anything to you? Kleislipilar， | Let me know if you find anything of interest"
away,en,6,Albert_Ghosts.eng.mtf;_ManHunt.eng.mtf,We had to drag him away | Now you won't get away | Now you won't get away
bit,en,6,Amanda_ClubDotGig2.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_OnThePhone.eng.mtf,"Well, maybe it's a bit slow | Couldn't put it down, so I'm a bit tired today | A bit translucent almost"
can,en,6,Araki_AfterGhostVisit.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"You need to find something that can connect to other things | What things can it do? | With many connections, you can reach many other places"
Chapter,sv,6,_OnThePhone.eng.mtf,Chapter 1 (first day) | Chapter 2 (after dot) | Chapter 3 (tests)
Chapter,en,6,_OnThePhone.eng.mtf,Chapter 1 (first day) | Chapter 2 (after dot) | Chapter 3 (tests)
come,en,6,Albert_Ghosts.eng.mtf;Amanda_ClubDotGig2.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"I wish more people would want to come here | Although we never sleep here, come to think of it... | You come here often?"
got,en,6,Amanda_PyjamasParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Hey, you got beer? | I got in by myself | I've got a mouth full of food"
has,en,6,Araki_AfterGhostVisit.eng.mtf;_ManHunt.eng.mtf;_OnThePhone.eng.mtf,"The Ministry has extremely high security around the parts of the internet that l | No, you're the one who has to stop | Sebastian wants to know what his father has been up to today Sebastian"
Have,en,6,Amanda_ClubDotGig1.eng.mtf;Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_VisionaryDream.eng.mtf,Have you seen Emma? | Have we met? | Have you talked to Pixie after what happened with Ivan?
He,en,6,Albert_Ghosts.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"He screams | He's so frickin' cute | He's a cool cat, Felix"
Hmm,en,6,Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_DieOnInternet.eng.mtf;_OnThePhone.eng.mtf,"Hmm, I don't think so | Hmm...? | Hmm"
How,en,6,Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_CakeParty.eng.mtf,How's it going? | How do you actually get out on the internet? | How did it go at the casino
kanske,sv,6,Amanda_ClubDotGig2.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;AskAboutFloppyReader.eng.mtf;_DetectFactoryBreakIn.eng.mtf,Nej det kanske är lite segt | Jo kanske | Du kanske kan snoka runt där och se om du hittar något
little,en,6,Araki_Arrival.eng.mtf;Araki_HackerTrial1.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"I'm a little lost | Could you help me out a little, I'm having some trouble with the trial...? | Pixie is a little down Pixie"
mean,en,6,Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_ManHunt.eng.mtf;_OnThePhone.eng.mtf,"What do you mean by ghosts? | I mean, someone helped me out a little | What do you mean?"
more,en,6,Albert_Ghosts.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"I wish more people would want to come here | Which is the main reason we don't know more about their organization | Really, tell me more?"
natt,sv,6,_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"God natt | God natt | God natt, god natt"
Now,en,6,Araki_GamblingTonight.eng.mtf;_ManHunt.eng.mtf,Now pretend like you don't know me | Now you won't get away | Now you won't get away
några,sv,6,Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,Vi har i princip inte hittat några kryphål | Har du några tips inför kvällens uppdrag? | Har du några tips till mig nu när jag ska jobba här?
other,en,6,Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"You need to find something that can connect to other things | With many connections, you can reach many other places | We have to act like we don't know each other"
people,en,6,Albert_Ghosts.eng.mtf;Araki_YouAreMemberNow.eng.mtf;AskAboutFloppyReader.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"I wish more people would want to come here | Pure spaghetti code, I don't understand how these people can call themselves pro | But isn't that the kind of thing people have at home?"
say,en,6,Albert_Ghosts.eng.mtf;Amanda_CanSellSoda.eng.mtf;Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"Excuse me, what did you just say? | Just wanted to say hi | I can't think of anything clever to say to you!"
själv,sv,6,_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Jag måste få vara själv med Ivan! | Jag tog mig in alldeles själv | Nej, jag klarade mig alldeles själv"
