term,lang,count,files,examples
Vad,sv,42,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_TryFindLodge.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_Arrival.eng.mtf;Bower_CanSellSoda.eng.mtf;Bower_GamblingTonight.eng.mtf;BustedAtLongsons.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;DetectThatFenceIsBroken.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_CakeParty.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Nej, verkligen inte. Vad är det för struntprat? | Vad de gör och så? | Vad kan man göra här i stan?"
Oh,en,41,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bower_AfterStalking.eng.mtf;Bower_GamblingTonight.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_CakeParty.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Oh, what a bother | Oh, that's a serious matter | Oh?"
bra,sv,40,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Babcia_GotIntoRoom.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_Arrival.eng.mtf;Bower_CanSellSoda.eng.mtf;Bower_GamblingTonight.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_CakeParty.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Jaha ja det är väl bra antar jag | Men är det inte bra med folk som är engagerade? | Finns det några bra barer som du känner till?
Ok,sv,36,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_Arrival.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard2_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf,"Ok, ok | Ok | Ok, synd"
Hej,sv,35,Babcia_CanSellSoda.eng.mtf;Babcia_TryFindLodge.eng.mtf;Bernd_Arrival.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_Arrival.eng.mtf;Bower_CanSellSoda.eng.mtf;Bower_GamblingTonight.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_HelmetDay.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Hej du vill inte köpa en läsk nu eller? | Hej då då! | Hej...
Jaha,sv,35,Babcia_AfterGhostVisit.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_TryFindLodge.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_AfterStalking.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_CakeParty.eng.mtf,"Jaha, tack då | Jaha, jobbigt | Jaha, det var allvarligt"
mitt,sv,35,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_TryFindLodge.eng.mtf;Bernd_Arrival.eng.mtf;Bob_Arrival.eng.mtf;Bob_WellspringContact.eng.mtf;BustedAtLongsons.eng.mtf;CasinoBartender_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf,Jag misstänker att någon bröt sig in på mitt rum när jag sov | En man tog sig in på mitt hotellrum | Jag blev väckt mitt i natten av att någon var på mitt rum
Mm,sv,35,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_Arrival.eng.mtf;Bower_CanSellSoda.eng.mtf;Bower_GamblingTonight.eng.mtf;CasinoBartender_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_CakeParty.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Mm? | Mm. Var det något viktigt du undrade? | Mm, jo men så heter de nog"
måste,sv,35,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_Arrival.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;BreakInPetra.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_CakeParty.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Vi måste faktiskt ha lite ordning och reda här i staden också | Hmm, jag tror att jag måste ha tappat det... | Men du måste hitta nyckeln, annars blir du betalningsskyldig"
right,en,35,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Bob_Arrival.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;CasinoBartender_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dave_Arrival.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_CakeParty.eng.mtf,"You lock the doors here at night, right? | They seem to be up to some questionable things, right? | That's right"
man,sv,33,Babcia_AfterGhostVisit.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"En man tog sig in på mitt hotellrum | Jaha, kan man få se det? | Vad kan man göra här i stan?"
tror,sv,33,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_TryFindLodge.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_CanSellSoda.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard2_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf,"Nej, det tror jag inte | Jag tror inte att personen i fråga behövde bryta upp låset | Fjantig tror jag, med långt blont hår."
Good,en,32,Babcia_Arrival.eng.mtf;Babcia_Ghosts.eng.mtf;Babcia_GotIntoRoom.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_TryFindLodge.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_Arrival.eng.mtf;Bower_CanSellSoda.eng.mtf;Bower_GamblingTonight.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;CasinoGuard2_CasinoNightIsOver.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Good evening. Is this the Hotel Devotchka | Good day | Good day
något,sv,32,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_TryFindLodge.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_AfterStalking.eng.mtf;BustedAtLongsons.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard2_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_CakeParty.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Du känner inte till något om spöken här på hotellet? | Känner du till något om det här 'datorministeriet' här i staden? | Mm. Var det något viktigt du undrade?
Yeah,en,32,Babcia_AfterStalking.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Bob_Arrival.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard2_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf,"Yeah, you tell me | Yeah, stay away from those twerps | Yeah... OK, maybe it's not exactly the same"
God,sv,31,Babcia_Arrival.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bower_Arrival.eng.mtf;Bower_CanSellSoda.eng.mtf;Bower_GamblingTonight.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;CasinoGuard2_CasinoNightIsOver.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,God kväll. Är det här Hotel Devotchka? | God dag | God dag
gå,sv,31,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_Arrival.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_TryFindLodge.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;BreakInPetra.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf,"Nej, jag ska nog ta och gå nu | Ska gå upp och lägga mig nu, ha det gött! | Får vem som helst gå och besöka de här datorministerierna?"
It,en,31,Babcia_AfterGhostVisit.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bouncer_Arrival.eng.mtf;Bower_CanSellSoda.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf,"It's cosy | It's part of our outstanding quality of service, our doors are always open | It'll be 25 years this year!"
lite,sv,31,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_TryFindLodge.eng.mtf;Bower_AfterStalking.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Först tyckte jag att det var lite konstigt men det växer på mig | Nä alltså jag är mest lite nyfiken | Vi måste faktiskt ha lite ordning och reda här i staden också
room,en,31,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_Arrival.eng.mtf,I suspect that someone broke into my room while I was sleeping | A man got into my hotel room | I woke up in the dead of night because someone was in my room
can,en,30,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;CasinoGuard1_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_CakeParty.eng.mtf,"They like snooping around, I can tell you that much | That's all I can tell you | Yes, we can probably arrange that"
it's,en,30,Babcia_AfterGhostVisit.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_GamblingTonight.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"At first I thought the place was a bit strange, but it's growing on me | And it's located... where? | No, it's a fantastic all-natural beverage"
Mm,en,30,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_CanSellSoda.eng.mtf;Bower_GamblingTonight.eng.mtf;CasinoBartender_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_CakeParty.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Mm? | Mm. Was there anything important that you wanted to know? | Mm
ha,sv,29,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Babcia_TryFindLodge.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_Arrival.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf,"Vi måste faktiskt ha lite ordning och reda här i staden också | Ska gå upp och lägga mig nu, ha det gött! | Hmm, jag tror att jag måste ha tappat det..."
rum,sv,29,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_Arrival.eng.mtf,Jag misstänker att någon bröt sig in på mitt rum när jag sov | Jag blev väckt mitt i natten av att någon var på mitt rum | Vem är det som bor på rum 3?
tack,sv,29,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bower_AfterStalking.eng.mtf;Bower_CanSellSoda.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf,"Jaha, tack då | OK, tack så mycket | Ja tack!"
really,en,28,Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_TryFindLodge.eng.mtf;Bower_AfterStalking.eng.mtf;BreakInPetra.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dave_Arrival.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_CakeParty.eng.mtf,"I don't know really | You're not really selling it, my salesman friend | I really have to figure out how to sell more soda"
vet,sv,28,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_CakeParty.eng.mtf,Jag vet inte | Olika kontroller hit och dit... tillstånd och intyg och gud vet vad | Jag vet inte så noga
go,en,27,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_Arrival.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf,"No, our guests are free to come and go at any time | Can anyone go and visit these computer ministries? | I'd better go and look for it"
Jo,sv,27,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;BreakInPetra.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf,Jo jag tänkte fråga... hur gammalt är det här hotellet? | Jo det kan vi nog ordna | Jo jag tänkte på en sak
Men,sv,27,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bower_CanSellSoda.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_CakeParty.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Men vad är alternativet? | Men är det inte bra med folk som är engagerade? | Men jag håller mig borta från den sidan stan
soda,en,27,Babcia_AfterStalking.eng.mtf;Babcia_CanSellSoda.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Bower_CanSellSoda.eng.mtf;DancingBeauty.eng.mtf,"You wouldn't happen to want to buy a soda? | No, I was just wondering if YOU are interested in buying a can of refreshing sod | Hello, would you like to buy a soda now?"
väl,sv,27,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Babcia_TryFindLodge.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;CasinoGuard2_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Ni låser dörrarna på hotellet ordentligt under natten väl? | Jaha ja det är väl bra antar jag | De gillar väl känslan av att kontrollera oss vanliga hederliga människor
get,en,26,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_TryFindLodge.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"I guess they get a kick out of controlling us common folk | OK, I'll just get my card | I'll get back to you"
just,en,26,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;BreakInPetra.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Dorian_Arrival.eng.mtf,"I just wanted to say that I'm beginning to appreciate your hotel more and more | Nah, I'm just a little curious I guess | OK, I'll just get my card"
see,en,25,Babcia_AfterGhostVisit.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bob_TryFindLodge.eng.mtf;Bob_WellspringContact.eng.mtf;Bouncer_AfterStalking.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf,"I see, thank you | I see | All right, may I see it"
