term,lang,count,files,examples
make,en,31,Elsa_AfterStalking.eng.mtf;Emma_CanSellSoda.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_CakeParty.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_AfterStalking.eng.mtf;FoundServerBasement.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_HackerTrial1.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_DoorFixed.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf,"So what do you make of all of this? | Alright, then I think you should make yourself scarce | Yes, but I couldn't make sense of it"
care,en,30,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Elsa_SayHiToHer.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_YouAreMemberNow.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GottaGoHomeFromDot.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_FixTheDoor.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_TryFindLodge.eng.mtf,"I don't really remember, I didn't care much for news and politics back then | Take care | Gotta run, take care!"
Han,sv,30,Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_DiscoBall.eng.mtf;Fib_AfterStalking.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_FirstLecture.eng.mtf,Han spelar bra musik | Han är en sån man lätt träffar på | Han var nästan genomskinlig
Have,en,30,Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_CanSellSoda.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_Arrival.eng.mtf;Frank_CasinoHeist.eng.mtf;George_GamblingTonight.eng.mtf;George_HookOnLongson.eng.mtf;George_InvestigateMayor.eng.mtf;Glenn_Arrival.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf,Have you trained in the arts and all that? | Have a good one! | Have a good one
later,en,30,Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_HelmetDay.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_YouAreMemberNow.eng.mtf;Frank_AfterGhostVisit.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GiveEvenMoreFiles.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf,"I'm kinda in a hurry, catch you later | Can we talk later? | Thanks, see ya later"
rätt,sv,30,Elsa_AfterStalking.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_Arrival.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_CanSellSoda.eng.mtf;Frank_HackerTrial1.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetToKnowDorian.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_TryFindLodge.eng.mtf,Ja det är rätt sjukt | Jag började greja med de här grejerna rätt tidigt | Fast det går över rätt snabbt
sa,sv,30,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_Arrival.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_Arrival.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_HackerTrial1.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_FixTheDoor.eng.mtf,"Eh, vad sa du att du gjorde sa du? | Eh, vad sa du att du gjorde sa du? | Ja...? Du sa något"
say,en,30,Elsa_AfterStalking.eng.mtf;Emma_CanSellSoda.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_AfterStalking.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_HackerTrial1.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GetToKnowHankSnippet.eng.mtf;Glenn_Arrival.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf,"Er, what did you say you were doing again? | Hard to say... | Did he say anything?"
Tack,sv,30,Elsa_Arrival.eng.mtf;Emma_CanSellSoda.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_YouAreMemberNow.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_HackerTrial1.eng.mtf;George_Arrival.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowHankSnippet.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_DoorFixed.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,"Tack | Tack | Tack, vi ses"
thanks,en,30,Elsa_AfterStalking.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Fib_AfterStalking.eng.mtf;Frank_HackerTrial1.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetToKnowDorian.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,"Many thanks for all the info! | No thanks, I'm good | Wow, thanks!"
That's,en,30,Elsa_Arrival.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_CanSellSoda.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_FactoryMission.eng.mtf;George_GamblingTonight.eng.mtf;George_InvestigateMayor.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetToKnowDorian.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,That's a lot of computers you got here | No? That's what I thought | That's soooo nice of you!!!
What's,en,30,Elsa_AfterStalking.eng.mtf;Elsa_Arrival.eng.mtf;Emma_AfterPyjamas.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Frank_HackerTrial1.eng.mtf;GetToKnowFib.eng.mtf;GetToKnowHankSnippet.eng.mtf;Glenn_Arrival.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,What's a modifier? | What's it good for? | What's the Lodge?
Ah,en,29,Elsa_SayHiToHer.eng.mtf;Emma_CanSellSoda.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_HackerTrial1.eng.mtf;George_GamblingTonight.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowHankSnippet.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf,"Ah, same old program | Ah | Ah, Gunnar!"
course,en,29,Elsa_AfterStalking.eng.mtf;Emma_CanSellSoda.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Frank_AfterGhostVisit.eng.mtf;George_GamblingTonight.eng.mtf;GetToKnowDorian.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf,"Less complex things are easier to modify, of course | Lots of states looking to procure modifiers for themselves, of course | Yes, of course"
find,en,29,Elsa_AfterStalking.eng.mtf;Emma_Arrival.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CakeParty.eng.mtf;Felix_PyjamasParty.eng.mtf;GiveEvenMoreFiles.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,"I find them unnerving, rather | Did you find it? | Did they find anything?"
Inte,sv,29,Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_HelmetDay.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_YouAreMemberNow.eng.mtf;FoundServerBasement.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowHankSnippet.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,Inte ett spår så vitt jag vet | Inte bra | Inte så mycket
komma,sv,29,Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CakeParty.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;FoundServerBasement.eng.mtf;George_InvestigateMayor.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Harry_TryFindLodge.eng.mtf,"Du får komma tillbaka när du har skaffat dig en sån | Hehe, OK det ska jag komma ihåg | Hej Felix, kul att du kunde komma"
låter,sv,29,Elsa_AfterStalking.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Frank_AfterGhostVisit.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf,"Det låter ju helt orimligt det här | Jaha, ja det låter rimligt | Hehe, låter roligt. Får man testa?"
need,en,29,Felix_AfterStalking.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_HelmetDay.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_Trial1.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_FactoryMission.eng.mtf;Frank_HackerTrial1.eng.mtf;George_GamblingTonight.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Harry_TryFindLodge.eng.mtf,"But I need to get back to work now | Dude, man... you need to chill | 'Ey, you need to unwind"
Seb,en,29,Elsa_SayHiToHer.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_Arrival.eng.mtf;George_GamblingTonight.eng.mtf;George_InvestigateMayor.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;GetToKnowHankSnippet.eng.mtf;GottaGoHomeFromDot.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf,"You can call me Seb | I can't talk shop right now Seb | Nice talking to ya, Seb"
use,en,29,Elsa_Arrival.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_AfterStalking.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;GetToKnowFib.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf,"Yes, please don't use it | Well, I could use a walk anyways | OK but... do you even know how to use a computer?"
Vi,sv,29,Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_PyjamasParty.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_CanSellSoda.eng.mtf;Fib_YouAreMemberNow.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_HackerTrial1.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GottaGoHomeFromDot.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf,Vi vet inte riktigt | Vi trodde ju inte direkt på vad han sa heller | Vi kan väl ta det en annan dag
Hello,en,28,Elsa_SayHiToHer.eng.mtf;Emma_CanSellSoda.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_Arrival.eng.mtf;Felix_CakeParty.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_YouAreMemberNow.eng.mtf;George_GamblingTonight.eng.mtf;Glenn_Arrival.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_FirstDay.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_DoorFixed.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,"Hello | Hello, my name is Sebastian, are you interested in purchasing a can of Wellsprin | Hello"
henne,sv,28,Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Hank_TryFindLodge.eng.mtf;Harry_TryFindLodge.eng.mtf,"Fick ni träffa henne? | Nej, jag tror ingen ens fick en skymt av henne | Du får vara försiktig med vad du säger till henne"
maybe,en,28,Elsa_AfterStalking.eng.mtf;Emma_Arrival.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_Arrival.eng.mtf;George_GamblingTonight.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Hank_TryFindLodge.eng.mtf,"Or maybe it was whatshername... | Yeah, maybe | Yes, maybe"
Oj,sv,28,Elsa_AfterStalking.eng.mtf;Elsa_SayHiToHer.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_DiscoBall.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_HackerTrial1.eng.mtf;GetToKnowDorian.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Harry_TryFindLodge.eng.mtf,"Oj, jaha | Oj då | Oj, förlåt"
talk,en,28,Elsa_Arrival.eng.mtf;Emma_Arrival.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CakeParty.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_HelmetDay.eng.mtf;Felix_TryFindLodge.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_YouAreMemberNow.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_HackerTrial1.eng.mtf;GottaGoToWork.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_DoorFixed.eng.mtf,I don't really have time to talk right now | Did you talk to the police? | Then I tried to talk to him
typ,sv,28,Elsa_AfterStalking.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CasinoHeist.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_Trial1.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;GetInvitedToBarYvonne.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf,Jo men det stämmer typ | Mina föräldrar har typ asdålig smak | Man tappar typ minnet och tror att man är 10 år
borde,sv,27,Elsa_AfterStalking.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_Arrival.eng.mtf;Frank_HackerTrial1.eng.mtf;George_GamblingTonight.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Hank_SecondLecture.eng.mtf,De borde vara öppnare med vad de gör | Du kanske borde öva lite innan? | Du borde kunna få tag på en hos Gunnar
He,en,27,Elsa_SayHiToHer.eng.mtf;Emma_PyjamasParty.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_DiscoBall.eng.mtf;Fib_AfterStalking.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_FirstLecture.eng.mtf,He's such a dork | He plays some good music | He's just one of those guys you run into
min,sv,27,Elsa_AfterStalking.eng.mtf;Emma_Arrival.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_Arrival.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;FoundServerBasement.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_HackerTrial1.eng.mtf;George_InvestigateMayor.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;Glenn_Arrival.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_DoorFixed.eng.mtf,"Eh... jag har inte min här just nu tror jag | Hej, har du sett min hamster? | Ja det låter onekligen lite likt min historia"
se,sv,27,Emma_CanSellSoda.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_AfterStalking.eng.mtf;FoundServerBasement.eng.mtf;Gunnar_Intrude.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_Arrival.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Harry_TryFindLodge.eng.mtf,"Så jag gick hit till den här baren för att se om det var något drag | Jadå, ska se om jag har något | Jag ska se om bossen är inne"
sen,sv,27,Elsa_AfterStalking.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_HelmetDay.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Fib_YouAreMemberNow.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_CasinoHeist.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;Frank_HackerTrial1.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GottaGoToWork.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf;Harry_TryFindLodge.eng.mtf,Det måste väl ha varit ungefär 10 år sen..? Eller... | Vi hörs sen då! | Berätta vad du tyckte sen!
svårt,sv,27,Felix_AfterGhostVisit.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_PyjamasParty.eng.mtf;Fib_AfterStalking.eng.mtf;Frank_AfterGhostVisit.eng.mtf;George_GamblingTonight.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowDorian.eng.mtf;GetToKnowFib.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_FixTheDoor.eng.mtf;Hank_SecondLecture.eng.mtf,"Ja, men det var väldigt svårt att förstå | Är det svårt att gå med där? | Men det är ett jävligt svårt jobb som de gör där inne"
Uh,en,27,Elsa_Arrival.eng.mtf;Emma_Arrival.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_Arrival.eng.mtf;Felix_CrazyParty.eng.mtf;FoundServerBasement.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Frank_Arrival.eng.mtf;Frank_HackerTrial1.eng.mtf;George_GamblingTonight.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;GetToKnowFib.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf;Harry_Arrival.eng.mtf,"Uh, now what? | Uh, no | Uh, well, it wasn't a real person"
